1298,Reisuke Houjou
1299,Tsubaki Kasugano
1300,Keigo Kurusu
1301,Mur Mur
1302,Minene Uryu
1303,Mao Nonosaka
1304,Masumi Nishijima
1305,Marco Ikusaba
1306,Yomotsu Hirasaka
1307,Saitama
1308,Genos
1309,Bang
1310,Fubuki
1311,Garou
1312,Metal Bat
1313,Mumen Rider
1314,Puripuri Prisoner
1315,Speed-o-Sound Sonic
1316,Tatsumaki
1317,Watchdog-man
1318,Takina Inoue
1319,Chisato Nishikigi
1320,Kurumi
1321,Ekubo
1322,Izuku Midoriya
1323,Katsuki Bakugou
1324,All Might
1325,Ochako Uraraka
1326,Tenya Iida
1327,Shouto Todoroki
1328,Shouta Aizawa
1329,Eijirou Kirishima
1330,Tsuyu Asui
1331,Mina Ashido
1332,Denki Kaminari
1333,Minoru Mineta
1334,Mashirao Ojiro
1335,Hanta Sero
1336,Kyouka Jirou
1337,Fumikage Tokoyami
1338,Momo Yaoyorozu
1339,Yuga Aoyama
1340,Itsuka Kendo
1341,Koji Koda
1342,Hitoshi Shinso
1343,Tomura Shigaraki
1344,Dabi
1345,Himiko Toga
1346,All For One
1347,Gran Torino
1348,Present Mic
1349,Enji Todoroki
1350,Midnight
1351,Hawks
1352,Mt. Lady
1353,Mirio Togata
1354,Nejire Hado
1355,Tamaki Amajiki
1356,Mei Hatsume
1357,Rimuru Tempest
1358,Eri
1359,Diablo
1360,Milim Nava
1361,Shuna
1362,Shion
1363,Tooru Hagakure
1364,Benimaru
1365,Veldora Tempest
1366,Shizue Izawa
1367,Ranga
1368,Souei
1369,Gabiru
1370,Gobta
1371,Rigurd
1372,Hakurou
1373,Souka
1374,Treyni
1375,Frey
1376,Ramiris
1377,Hinata Sakaguchi
1378,Luminous Valentine
1379,Guy Crimson
1380,Velzard
1381,Leon Cromwell
1382,Mikoto Misaka
1383,Sol Badguy
1384,Dizzy
1385,Millia Rage
1386,Testament
1387,Bridget
1388,Jack-O' Valentine
1389,Ramlethal Valentine
1390,Elphelt Valentine
1391,Ky Kiske
1392,Rin Okumura
1393,Yukio Okumura
1394,Mephisto Pheles
1395,Kuro
1396,Shura Kirigakure
1397,Shiemi Moriyama
1398,Ryuuji Suguro
1399,Zouken Matou
1400,Raku Ichijou
1401,Chitoge Kirisaki
1402,Kosaki Onodera
1403,Shuu Maiko
1404,Ruri Miyamoto
1405,Marika Tachibana
1406,Seishirou Tsugumi
1407,Karma Akabane
1408,Koro-sensei
1409,Nagisa Shiota
1410,Kaede Kayano
1411,Tadaomi Karasuma
1412,Irina Jelavic
1413,Itona Horibe
1414,Yuuma Isogai
1415,Rio Nakamura
1416,Ritsu
1417,Hiroto Maehara
1418,Gakushuu Asano
1419,Gakuhou Asano
1420,Ryuunosuke Chiba
1421,Rinka Hayami
1422,Hinano Kurahashi
1423,Filo
1424,Naofumi Iwatani
1425,Raphtalia
1426,Melty Q Melromarc
1427,Malty Melromarc
1428,Mirelia Q Melromarc
1429,Rishia Ivyred
1430,Glass
1431,Fitoria
1432,Elhart
1433,Ren Amaki
1434,Itsuki Kawasumi
1435,Motoyasu Kitamura
1436,Hanako-kun
1437,Kou Minamoto
1438,Nene Yashiro
1439,Akane Aoi
1440,Teru Minamoto
1441,Sousuke Mitsuba
1442,Sakura Nanamine
1443,Mei Shijima
1444,Tsuchigomori
1445,Tsukasa Yugi
1446,Natsuhiko Hyuuga
1447,Aoi Akane
1448,Sumire Akane
1449,Yako
1450,Arthur Boyle
1451,Takehisa Hinawa
1452,Akitaru Oubi
1453,Maki Oze
1454,Arrow
1455,Hibana
1456,Joker
1457,Shou Kusakabe
1458,Benimaru Shinmon
1459,Leonardo Burns
1460,Charon
1461,Haumea
1462,Viktor Licht
1463,Reg
1464,Riko
1465,Bondrewd
1466,Jiruo
1467,Lyza
1468,Marulk
1469,Mitty
1470,Nanachi
1471,Nat
1472,Ozen
1473,Shiggy
1474,Kiyui
1475,Shouya Ishida
1476,Shouko Nishimiya
1477,Tomohiro Nagatsuka
1478,Yuzuru Nishimiya
1479,Naoka Ueno
1480,Miyoko Sahara
1481,Yaeko Nishimiya
1482,Satoshi Mashiba
1483,Miki Kawai
1484,Miyako Ishida
1485,Maria Ishida
1486,Kousei Arima
1487,Kaori Miyazono
1488,Tsubaki Sawabe
1489,Ryouta Watari
1490,Emi Igawa
1491,Koharu Seto
1492,Hiroko Seto
1493,Nao Kashiwagi
1494,Nagi Aiza
1495,Takeshi Aiza
1496,Lio Fotia
1497,Galo Thymos
1498,Aina Ardebit
1499,Lucia Fex
1500,Langa Hasegawa
1501,Reki Kyan
1502,Miya Chinen
1503,Kojirou Nanjou
1504,Kaoru Sakurayashiki
1505,Ainosuke Shindou
1506,Shadow
1507,Tadashi Kikuchi
1508,Eijun Sawamura
1509,Kazuya Miyuki
1510,Satoru Furuya
1511,Haruichi Kominato
1512,Ryousuke Kominato
1513,Youichi Kuramochi
1514,Mei Narumiya
1515,Shunpei Sanada
1516,Chris Yuu Takigawa
1517,Raichi Todoroki
1518,Yatora Yaguchi
1519,Ryuuji Ayukawa
1520,Haruka Hashida
1521,Maki Kuwana
1522,Maru Mori
1523,Masako Saeki
1524,Yotasuke Takahashi
1525,Mayu Ooba
1526,Kinemi Miki
1527,Shuka Karino
1528,Rein Kashiwagi
1529,Kaname Sudou
1530,Souta
1531,Sui
1532,Saeko Busujima
1533,Kouta Hirano
1534,Takashi Komuro
1535,Shizuka Marikawa
1536,Alice Maresato
1537,Rei Miyamoto
1538,Saya Takagi
1539,Rika Minami
1540,Yuriko Takagi
1541,Lilith
1542,Yuuri
1543,Fujisaki
1544,Haruki Shiga
1545,Sakura Yamauchi
1546,Accelerator
1547,Kaori Kanzaki
1548,Kuroko Shirai
1549,Stiyl Magnus
1550,Motoharu Tsuchimikado
1551,Destiny
1552,Tsukasa Gojouin
1553,Natsume Nakashima
1554,Thomas Andre
1555,Antares
1556,Yoon-Ho Baek
1557,Beru
1558,Jong-In Choi
1559,Gun-Hee Go
1560,Igris
1561,Ju-Hee Lee
1562,Esil Radiru
1563,Il-Hwan Sung
1564,Tusk
1565,Jin-Chul Woo
1566,Jin-Ho Yoo
1567,Hina Amano
1568,Natsumi Suga
1569,Hodaka Morishima
1570,Nagi Amano
1571,Ayane Hanazawa
1572,Prushka
1573,Inchou
1574,Itsuwa
1575,Naoto Tachibana
1576,Eita Semi
1577,Kenjiro Shirabu
1578,Hajime Iwaizumi
1579,Kyoutani Kentarou
1580,Kiyoomi Sakusa
1581,Shinsuke Kita
1582,Sachirou Hirugami
1583,Tsutomu Goshiki
1584,Akira Kunimi
1585,Ittetsu Takeda
1586,Yuuji Terushima
1587,Yui Michimiya
1588,Kanji Koganegawa
1589,Aone Takanobu
1590,Kenji Futakuchi
1591,Morisuke Yaku
1592,Taketora Yamamoto
1593,Akane Yamamoto
1594,Alisa Haiba
1595,Yuutarou Kindaichi
1596,Shouhei Fukunaga
1597,Konoha Akinori
1598,Chikara Ennoshita
1599,Hisashi Kinoshita
1600,Takahiro Hanamaki
1601,Issei Matsukawa
1602,Akiteru Tsukishima
1603,Erina Nakiri
1604,Megumi Tadokoro
1605,Souma Yukihira
1606,Isami Aldini
1607,Takumi Aldini
1608,Hisako Arato
1609,Akira Hayama
1610,Shun Ibusaki
1611,Hinako Inui
1612,Satoshi Isshiki
1613,Ryou Kurokiba
1614,Ikumi Mito
1615,Alice Nakiri
1616,Nao Sadatsuka
1617,Ryouko Sakaki
1618,Kojirou Shinomiya
1619,Jun Shiomi
1620,Yuuki Yoshino
1621,Jouichirou Yukihira
1622,Rei Batsubami
1623,Miroslava Honebami
1624,Erimi Mushibami
1625,Yuriko Nishinotouin
1626,Ibara Obami
1627,Rin Obami
1628,Phosphophyllite
1629,Antarcticite
1630,Diamond
1631,Cinnabar
1632,Padparadscha
1633,Bort
1634,Yellow Diamond
1635,Rutile
1636,Alexandrite
1637,Euclase
1638,Jade
1639,Amethyst
1640,Ventricosus
1641,Zircon
1642,Morganite
1643,Red Beryl
1644,Ray
1645,Norman
1646,Phil
1647,Isabella
1648,Sister Krone
1649,Gilda
1650,Don
1651,Conny
1652,Anna
1653,Leslie
1654,Lannion
1655,Rossi
1656,Yvette
1657,Mujika
1658,Sonju
1659,Conan Edogawa
1660,Shuichi Akai
1661,Kaito Kuroba
1662,Ai Haibara
1663,Heiji Hattori
1664,Ran Mouri
1665,Tooru Amuro
1666,Kogoro Mouri
1667,Subaru Okiya
1668,Juzo Megure
1669,Sonoko Suzuki
1670,Beam
1671,Leonardo Watch
1672,Klaus von Reinherz
1673,Zapp Renfro
1674,Chain Sumeragi
1675,Mary Macbeth
1676,William Macbeth
1677,Renji Abarai
1678,Uryuu Ishida
1679,Sado Yasutora
1680,Sousuke Aizen
1681,Yumichika Ayasegawa
1682,Ulquiorra Cifer
1683,Nnoitra Gilga
1684,Tier Harribel
1685,Shinji Hirako
1686,Toushirou Hitsugaya
1687,Gin Ichimaru
1688,Grimmjow Jaegerjaquez
1689,Izuru Kira
1690,Sajin Komamura
1691,Kon
1692,Byakuya Kuchiki
1693,Mayuri Kurotsuchi
1694,Yachiru Kusajishi
1695,Shunsui Kyouraku
1696,Ikkaku Madarame
1697,Rangiku Matsumoto
1698,Hiyori Sarugaki
1699,Kukaku Shiba
1700,Yoruichi Shihouin
1701,Soi Fon
1702,Coyote Starrk
1703,Nelliel Tu Oderschvank
1704,Juushirou Ukitake
1705,Retsu Unohana
1706,Kisuke Urahara
1707,Shigekuni Yamamoto-Genryusai
1708,Zangetsu
1709,Zaraki Kenpachi
1710,Shuuhei Hisagi
1711,Shuukurou Tsukishima
1712,Kaname Tousen
1713,Kugo Ginjo
1714,Riruka Dokugamine
1715,Yhwach
1716,Mori Calliope
1717,Amelia Watson
1718,Hakos Baelz
1719,Isshin Kurosaki
1720,Nanashi Mumei
1721,Tsukumo Sana
1722,Ouro Kronii
1723,Romio Inuzuka
1724,Hasuki Komai
1725,Juliet Persia
1726,Kochou Wang
1727,Teria Wang
1728,Chartreux Westia
1729,Makoto Yuuki
1730,Sophie Hatter
1731,Howl
1732,Calcifer
1733,Heen
1734,Markl
1735,Suliman
1736,Turnip Head
1737,Witch of the Waste
1738,Kyon
1739,Yuki Nagato
1740,Mikuru Asahina
1741,Ryouko Asakura
1742,Itsuki Koizumi
1743,Haruhi Suzumiya
1744,Neito Monoma
1745,Twice
1746,Mezo Shoji
1747,Rikido Sato
1748,Overhaul
1749,Nana Shimura
1750,Ragdoll
1751,Tiger
1752,Mandalay
1753,Pixie-Bob
1754,Tetsutetsu Tetsutetsu
1755,Pony Tsunotori
1756,Ibara Shiozaki
1757,Juzo Honenuki
1758,Camie Utsushimi
1759,Mirko
1760,Ms. Joke
1761,Fatgum
1762,Sir Nighteye
1763,Ryuko Tatsuma
1764,Kurogiri
1765,Best Jeanist
1766,Gang Orca
1767,Inasa Yoarashi
1768,Bubble Girl
1769,Kinoko Komori
1770,Stain
1771,Gigantomachia
1772,Eichi Tenshouin
1773,Botan
1774,Hiei
1775,Kazuma Kuwabara
1776,Yuusuke Urameshi
1777,Keiko Yukimura
1778,Genkai
1779,Jin
1780,Koenma
1781,Koto
1782,Shizuru Kuwabara
1783,Puu
1784,Suzaku
1785,Wataru Hibiki
1786,Tori Himemiya
1787,Yuzuru Fushimi
1788,Takt Asahina
1789,Titan
1790,Isla
1791,Anna Schneider
1792,Tsukasa Mizugaki
1793,Michiru Kinushima
1794,Zack
1795,Yasutaka Hanada
1796,Kazuki Kuwanomi
1797,Natsume Sakasaki
1798,Sherry
1799,Enju Aihara
1800,Rentarou Satomi
1801,Tina Sprout
1802,Kisara Tendou
1803,Kagetane Hiruko
1804,Midori Fuse
1805,Kohina Hiruko
1806,Sumire Muroto
1807,Kayo Senju
1808,Seitenshi
1809,Yamato
1810,Sora Harukawa
1811,Chiaki Morisawa
1812,Issei Miyata
1813,Kyouko Takimoto
1814,Kanata Shinkai
1815,Rei Sakuma
1816,Kaoru Hakaze
1817,Koga Oogami
1818,Adonis Otogari
1819,Maki Shijou
1820,Rikka Takanashi
1821,Sanae Dekomori
1822,Shinka Nibutani
1823,Yuuta Togashi
1824,Kumin Tsuyuri
1825,Touka Takanashi
1826,Tsukasa Suou
1827,Leo Tsukinaga
1828,Arsene Lupin III
1829,Daisuke Jigen
1830,Goemon Ishikawa XIII
1831,Fujiko Mine
1832,Kouichi Zenigata
1833,Holo
1834,Kraft Lawrence
1835,Tomo Aizawa
1836,Junichirou Kubota
1837,Misuzu Gundou
1838,Carol Olston
1839,Kousuke Misaki
1840,Tatsumi Tanabe
1841,Ryuuko Matoi
1842,Satsuki Kiryuuin
1843,Mako Mankanshoku
1844,Senketsu
1845,Ira Gamagoori
1846,Uzu Sanageyama
1847,Houka Inumuta
1848,Nonon Jakuzure
1849,Nui Harime
1850,Ragyou Kiryuuin
1851,Mugen
1852,Fuu Kasumi
1853,Umaru Doma
1854,Taihei Doma
1855,Nana Ebina
1856,Kirie Motoba
1857,Sylphinford Tachibana
1858,Takagi
1859,Nishikata
1860,Urushi Yaotome
1861,Ayumu Tanaka
1862,Rin Kagawa
1863,Sakurako Mikage
1864,Maki
1865,Koyomi Araragi
1866,Shinobu Oshino
1867,Hitagi Senjougahara
1868,Karen Araragi
1869,Tsukihi Araragi
1870,Tsubasa Hanekawa
1871,Suruga Kanbaru
1872,Mayoi Hachikuji
1873,Nadeko Sengoku
1874,Meme Oshino
1875,Deishuu Kaiki
1876,Yozuru Kagenui
1877,Yotsugi Ononoki
1878,Rouka Numachi
1879,Izuko Gaen
1880,Ougi Oshino
1881,Sodachi Oikura
1882,Izumi Sena
1883,Ritsu Sakuma
1884,Arashi Narukami
1885,Licht Jekylland Todoroki
1886,Hyde
1887,Sakuya Watanuki
1888,Mahiru Shirota
1889,Mikuni Arisuin
1890,Misono Arisuin
1891,Belkia
1892,Tsurugi Kamiya
1893,Snow Lily
1894,Tsubaki
1895,Kou Mabuchi
1896,Futaba Yoshioka
1897,Touma Kikuchi
1898,Aya Kominato
1899,Yuuri Makita
1900,Shuuko Murao
1901,Youichi Tanaka
1902,Blake Belladonna
1903,Ruby Rose
1904,Weiss Schnee
1905,Yang Xiao Long
1906,Jaune Arc
1907,Pyrrha Nikos
1908,Penny Polendina
1909,Nora Valkyrie
1910,Roman Torchwick
1911,Ozpin
1912,Lie Ren
1913,Adam Taurus
1914,Winter Schnee
1915,Koharu Hondoumachi
1916,Funetarou Momoki
1917,Akihito Narihisago
1918,Tamotsu Fukuda
1919,Kaeru
1920,Moka Akashiya
1921,Tsukune Aono
1922,Kurumu Kurono
1923,Yukari Sendou
1924,Mizore Shirayuki
1925,Ginei Morioka
1926,Shizuka Nekonome
1927,Ruby Toujou
1928,Kokoa Shuzen
1929,Yashiro Isana
1930,Reishi Munakata
1931,Mikoto Suou
1932,Kurou Yatogami
1933,Neko
1934,Seri Awashima
1935,Saruhiko Fushimi
1936,Izumo Kusanagi
1937,Anna Kushina
1938,Tatara Totsuka
1939,Adolf K. Weismann
1940,Misaki Yata
1941,Sukuna Gojou
1942,Nagare Hisui
1943,Yukari Mishakuji
1944,Satou Matsuzaka
1945,Shio Koube
1946,Asahi Koube
1947,Shouko Hida
1948,Chika Amatori
1949,Yuuichi Jin
1950,Yuuma Kuga
1951,Osamu Mikumo
1952,Jun Arashiyama
1953,Hyuse
1954,Kyousuke Karasuma
1955,Souya Kazama
1956,Kirie Konami
1957,Ikki Kurogane
1958,Stella Vermillion
1959,Shizuku Kurogane
1960,Nagi Arisuin
1961,Ayase Ayatsuji
1962,Sara Bloodlily
1963,Touka Toudou
1964,Aoba Suzukaze
1965,Kou Yagami
1966,Rin Tooyama
1967,Hifumi Takimoto
1968,Umiko Ahagon
1969,Yun Iijima
1970,Hajime Shinoda
1971,Shizuku Hazuki
1972,Nene Sakura
1973,Neopolitan
1974,Hiiro Amagi
1975,Satone Shichimiya
1976,Rem Galleu
1977,Shera L. Greenwood
1978,Celestine Baudelaire
1979,Emile Bichelberger
1980,Alicia Cristela
1981,Hitori Gotou
1982,Nijika Ijichi
1983,Ryo Yamada
1984,Ikuyo Kita
1985,Kikuri Hiroi
1986,Shiki Ryougi
1987,Mikiya Kokutou
1988,Azaka Kokutou
1989,Touko Aozaki
1990,Fujino Asagami
1991,Edelgard
1992,Chester Ray Galford
1993,Krebskulm
1994,Medios
1995,Sylvie
1996,Aira Shiratori
1997,Mayoi Ayase
1998,Tatsumi Kazehaya
1999,Ginko
2000,Laffey
2001,Z23
2002,Javelin
2003,Ayanami
2004,Akagi
2005,Atago
2006,Takao
2007,Amagi
2008,Kaga
2009,Taihou
2010,Cooler
2011,Goblin Slayer
2012,Onna Shinkan
2013,Elf
2014,Nagato
2015,Shinano
2016,Prinz Eugen
2017,Bismarck
2018,Prinz Heinrich
2019,Graf Spee
2020,Friedrich der Grosse
2021,Deutschland
2022,Alabama
2023,Enterprise
2024,St. Louis
2025,Hana Uzaki
2026,Shinichi Sakurai
2027,Tsuki Uzaki
2028,Yanagi Uzaki
2029,M4A1
2030,M16A1
2031,M4 SOPMOD II
2032,ST AR-15
2033,Kar98k
2034,WA2000
2035,Negev
2036,MDR
2037,Honey Badger
2038,Ryou Asuka
2039,Akira Fudou
2040,Devilman
2041,Miki Makimura
2042,Naruko Anjou
2043,Tetsudou Hisakawa
2044,Meiko Honma
2045,Atsumu Matsuyuki
2046,Chiriko Tsurumi
2047,Jinta Yadomi
2048,Yona
2049,Hak Son
2050,Shin-ah
2051,Jae-ha
2052,Ki-ja
2053,Yun
2054,Su-won
2055,Zeno
2056,Staz Charlie Blood
2057,Bell Hydra
2058,Wolf
2059,Fuyumi Yanagi
2060,Braz D. Blood
2061,Liz T. Blood
2062,Berros
2063,Mumei
2064,Ikoma
2065,Kajika
2066,Ayame Yomogawa
2067,Yukina
2068,Kurusu
2069,Biba Amatori
2070,Bremerton
2071,Baltimore
2072,Unicorn
2073,Sebastian Michaelis
2074,Ciel Phantomhive
2075,Fred Abberline
2076,Agni
2077,Soma Asman Kadar
2078,Baldroy
2079,Rapi
2080,Anis
2081,Neon
2082,Snow White
2083,Exia
2084,Delta
2085,Ether
2086,Diesel
2087,Rupee
2088,N102
2089,Yuni
2090,Mihara
2091,Harran
2092,Drake
2093,Ludmilla
2094,Mitsuha Miyamizu
2095,Taki Tachibana
2096,Miki Okudera
2097,Kyou Souma
2098,Tooru Honda
2099,Yuki Souma
2100,Hatsuharu Souma
2101,Saki Hanajima
2102,Minato Kiyomizu
2103,Jou Joujima
2104,Chinu Kawakubo
2105,Takekazu Ejiri
2106,Mai Kawakami
2107,Reina Izumi
2108,Koito Minase
2109,Haruhiko Ichijou
2110,Kurumi Kumamakura
2111,Ruru
2112,Chisa Kotegawa
2113,Iori Kitahara
2114,Kouhei Imamura
2115,Aina Yoshiwara
2116,Azusa Hamaoka
2117,Nanaka Kotegawa
2118,Illustrious
2119,Belfast
2120,Sirius
2121,Quinella
2122,Dido
2123,Roon
2124,Revy
2125,Rokurou Okajima
2126,Dutch
2127,Benny
2128,Balalaika
2129,Kouta
2130,Mayu
2131,Nana
2132,Yuka
2133,Mariko
2134,Bai Ji-Shin Chang
2135,Eda
2136,Roberta
2137,Shenhua
2138,Satanichia Kurumizawa McDowell
2139,Raphiel Shiraha Ainsworth
2140,Gabriel Tenma White
2141,Vignette Tsukinose April
2142,Machiko
2143,Tapris Sugarbell Chisaki
2144,Zeruel Tenma White
2145,Aguri
2146,Keita Amano
2147,Chiaki Hoshinomori
2148,Karen Tendou
2149,Tasuku Uehara
2150,Konoha Hoshinomori
2151,Nina Oiso
2152,Katsuhira Agata
2153,Yoshiharu Hisomu
2154,Honoka Maki
2155,Niko Niiyama
2156,Noriko Sonozaki
2157,Chidori Takashiro
2158,Hajime Tenga
2159,Tsuguhito Yuta
2160,Kazunao Yamada
2161,Diana Cavendish
2162,Lotte Jansson
2163,Atsuko Kagari
2164,Sucy Manbavaran
2165,Constanze Amalie von Braunschbank-Albrechtsberger
2166,Jasminka Antonenko
2167,Ursula Callistis
2168,Amanda O'Neill
2169,Chariot du Nord
2170,Maquia
2171,Leilia
2172,Blanc
2173,Neptune
2174,Noire
2175,Vert
2176,Compa
2177,Histoire
2178,IF
2179,Nepgear
2180,Pururut
2181,Rom
2182,Uni
2183,Peashy
2184,5pb
2185,Minako Aino
2186,Mamoru Chiba
2187,Rei Hino
2188,Makoto Kino
2189,Ami Mizuno
2190,Usagi Tsukino
2191,Queen Serenity
2192,Black Lady
2193,Artemis
2194,Hotaru Tomoe
2195,Haruka Tenou
2196,Michirou Kaiou
2197,Setsuna Meiou
2198,Chibiusa
2199,Zoisite
2200,Shuumei Sasaki
2201,Yoshikazu Miyano
2202,Masato Hanzawa
2203,Taiga Hirano
2204,Akira Kagiura
2205,Tasuku Kuresawa
2206,Jirou Ogasawara
2207,Gonzaburou Tashiro
2208,Tatsu
2209,Masa
2210,Neiru Aonuma
2211,Rika Kawai
2212,Ai Ooto
2213,Momoe Sawaki
2214,Frill
2215,Kaoru Kurita
2216,Gorou
2217,Cecilia Alcott
2218,Laura Bodewig
2219,Charlotte Dunois
2220,Lingyin Huang
2221,Ichika Orimura
2222,Houki Shinonono
2223,Honne Nohotoke
2224,Chifuyu Orimura
2225,Tatenashi Sarashiki
2226,Kanzashi Sarashiki
2227,Kagome Higurashi
2228,Inuyasha
2229,Miroku
2230,Sango
2231,Shippo
2232,Jaken
2233,Kanna
2234,Kikyou
2235,Naraku
2236,Rin
2237,Sesshoumaru
2238,Hirofumi Yoshida
2239,Formidable
2240,Cheshire
2241,Perseus
2242,Mei Misaki
2243,Kouichi Sakakibara
2244,Izumi Akazawa
2245,Aya Ayano
2246,Misaki Fujioka
2247,Tomohiko Kazami
2248,Sanae Mizuno
2249,Yuuya Mochizuki
2250,Yukari Sakuragi
2251,Naoya Teshigawara
2252,Angela Blanc
2253,Drocell Cainz
2254,Aleister Chamber
2255,Angelina Durless
2256,Undertaker
2257,Grell Sutcliff
2258,William T. Spears
2259,Elizabeth Midford
2260,Finnian
2261,Ash Landers
2262,Lau
2263,Mey-Rin
2264,Pluto
2265,Ran-Mao
2266,Tanaka
2267,Kaho Hinata
2268,Mafuyu Hoshikawa
2269,Maika Sakuranomiya
2270,Miu Amano
2271,Hideri Kanzaki
2272,Kouyou Akizuki
2273,Dino
2274,Satoru Fujinuma
2275,Kayo Hinazuki
2276,Sachiko Fujinuma
2277,Akemi Hinazuki
2278,Airi Katagiri
2279,Kenya Kobayashi
2280,Jun Shiratori
2281,Hiromi Sugita
2282,Gaku Yashiro
2283,Souma Azemichi
2284,Shinji Date
2285,Kei Iura
2286,Kyouhei Misumi
2287,Masato Oujou
2288,Tatsuya Yoigoshi
2289,Nana Komatsu
2290,Nana Osaki
2291,Ren Honjou
2292,Takumi Ichinose
2293,Shinichi Okazaki
2294,Junko Saotome
2295,Layla Serizawa
2296,Miu Shinoda
2297,Yasushi Takagi
2298,Nobuo Terashima
2299,New Jersey
2300,Yamashiro
2301,Hood
2302,Zara
2303,L Lawliet
2304,Light Yagami
2305,Misa Amane
2306,Ryuk
2307,Nate River
2308,Mihael Keehl
2309,Mail Jeevas
2310,Aegir
2311,August von Parseval
2312,Indomitable
2313,Honolulu
2314,Takashi Natsume
2315,Madara
2316,Reiko Natsume
2317,Kaname Tanuma
2318,Shuuichi Natori
2319,Kogitsune
2320,Kishibe
2321,Akane Sawatari
2322,Asa Mitaka
2323,Scaramouche
2324,Lilith Asami
2325,Akio Fudou
2326,Arin Kannazuki
2327,Arata Kasuga
2328,Levi Kazama
2329,Yui Kurata
2330,Lieselotte Sherlock
2331,Mira Yamana
2332,Biblia Gakuenchou
2333,Hijiri Kasuga
2334,Vivy
2335,Matsumoto
2336,Estella
2337,Grace
2338,Ophelia
2339,Rindou Fuke
2340,Masaki Hinaoka
2341,Kousuke Iwana
2342,Naoya Kido
2343,Yuuta Matsukaze
2344,Souichirou William Mori
2345,Nalu Tanaka
2346,Shou Akitsuki
2347,Admi
2348,Dolla
2349,Eunhwa
2350,Helm
2351,Laplace
2352,Maiden
2353,Neve
2354,Novel
2355,Pepper
2356,Privaty
2357,Sugar
2358,Vesti
2359,Yulha
2360,Kokichi Muta
2361,Kiyotaka Ijichi
2362,Noritoshi Kamo
2363,Momo Nishimiya
2364,Yuki Tsukumo
2365,Emden
2366,Queen Elizabeth
2367,Tosa
2368,Shimakaze
2369,Le Malin
2370,Isaac Foster
2371,Rachel Gardner
2372,Amiya
2373,Aak
2374,Angelina
2375,Archetto
2376,Bagpipe
2377,Blaze
2378,Blemishine
2379,Carnelian
2380,Ceobe
2381,Ch'en
2382,Dusk
2383,Eunectes
2384,Exusiai
2385,Eyjafjalla
2386,Fartooth
2387,Fiammetta
2388,Flametail
2389,Gladiia
2390,Gnosis
2391,Goldenglow
2392,Hellagur
2393,Horn
2394,Hoshiguma
2395,Ifrit
2396,Irene
2397,Kal'tsit
2398,Lee
2399,Ling
2400,Lumen
2401,Magallan
2402,Mizuki
2403,Mostima
2404,Mountain
2405,Mudrock
2406,Nian
2407,Nightingale
2408,Pallas
2409,Passenger
2410,Phantom
2411,Rosmontis
2412,Saga
2413,Saileach
2414,Saria
2415,Schwarz
2416,Shining
2417,Siege
2418,SilverAsh
2419,Skadi
2420,Surtr
2421,Suzuran
2422,Thorns
2423,W
2424,Weedy
2425,Naoto Hachiouji
2426,Hayase Nagatoro
2427,Maki Gamou
2428,Sana Sunomiya
2429,Yoshi
2430,Fumino Furuhashi
2431,Mafuyu Kirisu
2432,Asumi Kominami
2433,Rizu Ogata
2434,Uruka Takemoto
2435,Nariyuki Yuiga
2436,Sawako Sekijou
2437,Nanami Momozono
2438,Tomoe
2439,Akuraou
2440,Shinjirou Kurama
2441,Mikage
2442,Kirihito Mouri
2443,Numa no Himemiko
2444,Fushi
2445,Rynn Cropp
2446,Tonari Dalton
2447,Gugu
2448,Hayase
2449,Joan
2450,March
2451,Parona
2452,Pyoran
2453,Dae-Wi Han
2454,Mo-Ri Jin
2455,Mi-Ra Yu
2456,Taek Jegal
2457,Il-Pyo Park
2458,Mu-Jin Park
2459,Nagisa Hazuki
2460,Rin Matsuoka
2461,Haruka Nanase
2462,Rei Ryuugazaki
2463,Makoto Tachibana
2464,Gou Matsuoka
2465,Seijuurou Mikoshiba
2466,Aiichirou Nitori
2467,Gorou Sasabe
2468,Miho Amakata
2469,Yuuri Katsuki
2470,Victor Nikiforov
2471,Yuri Plisetsky
2472,Otabek Altin
2473,Phichit Chulanont
2474,Christophe Giacometti
2475,Guang-Hong Ji
2476,Seung-Gil Lee
2477,Jean-Jacques Leroy
2478,Kenjirou Minami
2479,Asagi Aiba
2480,Kojou Akatsuki
2481,Yukina Himeragi
2482,Nagisa Akatsuki
2483,Astarte
2484,Kanon Kanase
2485,Sayaka Kirasaka
2486,Natsuki Minamiya
2487,La Folia Rihavein
2488,Ganta Igarashi
2489,Genkaku Azuma
2490,Hibana Daida
2491,Nagi Kengamine
2492,Karako Koshio
2493,Kiwano Flugel Makina
2494,Bundo Rokuro
2495,Toto Sakigami
2496,Kiyomasa Senji
2497,Minatsuki Takami
2498,Yo Takami
2499,Lala Satalin Deviluke
2500,Haruna Sairenji
2501,Rito Yuuki
2502,Konjiki no Yami
2503,Yui Kotegawa
2504,Ryouko Mikado
2505,Run Elsie Jewelria
2506,Momo Belia Deviluke
2507,Nana Astar Deviluke
2508,Mikan Yuuki
2509,Mea Kurosaki
2510,Lugh Tuatha De
2511,Dia Viekone
2512,Maha
2513,Tarte
2514,Esri
2515,Moritaka Mashiro
2516,Akito Takagi
2517,Miho Azuki
2518,Eiji Niizuma
2519,Kaya Miyoshi
2520,Shinta Fukuda
2521,Yuriko Aoki
